geo_value,time_value,weekly_hosp
Lake,2021-07-10,0
Lake,2021-07-17,0
Lake,2021-07-24,0
Lake,2021-07-31,0
Lake,2021-08-07,0
Lake,2021-08-14,0
Lake,2021-08-21,0
Lake,2021-08-28,0
Lake,2021-09-04,0
Lake,2021-09-11,0
Lake,2021-09-18,0
Lake,2021-09-25,0
Lake,2021-10-02,0
Lake,2021-10-09,0
Lake,2021-10-16,0
Lake,2021-10-23,0
Lake,2021-10-30,0
Lake,2021-11-06,0
Lake,2021-11-13,0
Lake,2021-11-20,0
Lake,2021-11-27,0
Lake,2021-12-04,0
Lake,2021-12-11,0
Lake,2021-12-18,0
Lake,2021-12-25,0
Lake,2022-01-01,0
Lake,2022-01-08,0
Lake,2022-01-15,0
Lake,2022-01-22,0
Lake,2022-01-29,0
Lake,2022-02-05,0
Lake,2022-02-12,0
Lake,2022-02-19,0
Lake,2022-02-26,0
Lake,2022-03-05,0
Lake,2022-03-12,0
Lake,2022-03-19,0
Lake,2022-03-26,0
Lake,2022-04-02,0
Lake,2022-04-09,0
Lake,2022-04-16,0
Lake,2022-04-23,0
Lake,2022-04-30,0
Lake,2022-05-07,0
Lake,2022-05-14,0
Lake,2022-05-21,0
Lake,2022-05-28,0
Lake,2022-06-04,0
Lake,2022-06-11,0
Lake,2022-06-18,0
Lake,2022-06-25,0
Lake,2022-07-02,0
Lake,2022-07-09,0
Lake,2022-07-16,0
Lake,2022-07-23,0
Lake,2022-07-30,0
Lake,2022-08-06,0
Lake,2022-08-13,0
Lake,2022-08-20,0
Lake,2022-08-27,0
Lake,2022-09-03,0
Lake,2022-09-10,0
Lake,2022-09-17,0
Lake,2022-09-24,0
Lake,2022-10-01,0
Lake,2022-10-08,0
Lake,2022-10-15,0
Lake,2022-10-22,0
Lake,2022-10-29,0
Lake,2022-11-05,0
Lake,2022-11-12,0
Lake,2022-11-19,5
Lake,2022-11-26,0
Lake,2022-12-03,0
Lake,2022-12-10,4
Lake,2022-12-17,5
Lake,2022-12-24,0
Lake,2022-12-31,0
Lake,2023-01-07,0
Lake,2023-01-14,0
Lake,2023-01-21,0
Lake,2023-01-28,0
Lake,2023-02-04,0
Lake,2023-02-11,0
Lake,2023-02-18,0
Lake,2023-02-25,0
Lake,2023-03-04,0
Lake,2023-03-11,0
Lake,2023-03-18,0
Lake,2023-03-25,0
Lake,2023-04-01,0
Lake,2023-04-08,0
Lake,2023-04-15,0
Lake,2023-04-22,0
Lake,2023-04-29,0
Lake,2023-05-06,0
Lake,2023-05-13,0
Lake,2023-05-20,0
Lake,2023-05-27,0
Lake,2023-06-03,0
Lake,2023-06-10,0
Lake,2023-06-17,0
Lake,2023-06-24,0
Lake,2023-07-01,0
Lake,2023-07-08,0
Lake,2023-07-15,0
Lake,2023-07-22,0
Lake,2023-07-29,0
Lake,2023-08-05,0
Lake,2023-08-12,0
Lake,2023-08-19,0
Lake,2023-08-26,0
Lake,2023-09-02,0
Lake,2023-09-09,0
Lake,2023-09-16,0
Lake,2023-09-23,0
Lake,2023-09-30,0
Lake,2023-10-07,0
Lake,2023-10-14,0
Lake,2023-10-21,0
Lake,2023-10-28,0
Lake,2023-11-04,0
Lake,2023-11-11,0
Lake,2023-11-18,0
Lake,2023-11-25,0
Lake,2023-12-02,0
Lake,2023-12-09,0
Lake,2023-12-16,0
Lake,2023-12-23,0
Lake,2023-12-30,0
Lake,2024-01-06,0
Lake,2024-01-13,0
Lake,2024-01-20,0
Lake,2024-01-27,0
Lake,2024-02-03,0
Lake,2024-02-10,0
Lake,2024-02-17,0
Lake,2024-02-24,0
Lake,2024-03-02,0
Lake,2024-03-09,0
Lake,2024-03-16,0
Lake,2024-03-23,0
Lake,2024-03-30,0
Lake,2024-04-06,0
Lake,2024-04-13,0
Lake,2024-04-20,0
Lassen,2020-03-28,0
Lassen,2020-04-04,0
Lassen,2020-04-11,0
Lassen,2020-04-18,0
Lassen,2020-04-25,0
Lassen,2020-05-02,0
Lassen,2020-05-09,0
Lassen,2020-05-16,0
Lassen,2020-05-23,0
Lassen,2020-05-30,0
Lassen,2020-06-06,0
Lassen,2020-06-13,0
Lassen,2020-06-20,0
Lassen,2020-06-27,0
Lassen,2020-07-04,0
Lassen,2020-07-11,0
Lassen,2020-07-18,0
Lassen,2020-07-25,0
Lassen,2020-08-01,0
Lassen,2020-08-08,0
Lassen,2020-08-15,0
Lassen,2020-08-22,0
Lassen,2020-08-29,0
Lassen,2020-09-05,0
Lassen,2020-09-12,0
Lassen,2020-09-19,0
Lassen,2020-09-26,0
Lassen,2020-10-03,0
Lassen,2020-10-10,0
Lassen,2020-10-17,0
Lassen,2020-10-24,0
Lassen,2020-10-31,0
Lassen,2020-11-07,0
Lassen,2020-11-14,0
Lassen,2020-11-21,0
Lassen,2020-11-28,0
Lassen,2020-12-05,0
Lassen,2020-12-12,0
Lassen,2020-12-19,0
Lassen,2020-12-26,0
Lassen,2021-01-02,0
Lassen,2021-01-09,0
Lassen,2021-01-16,0
Lassen,2021-01-23,0
Lassen,2021-01-30,0
Lassen,2021-02-06,0
Lassen,2021-02-13,0
Lassen,2021-02-20,0
Lassen,2021-02-27,0
Lassen,2021-03-06,0
Lassen,2021-03-13,0
Lassen,2021-03-20,0
Lassen,2021-03-27,0
Lassen,2021-04-03,0
Lassen,2021-04-10,0
Lassen,2021-04-17,0
Lassen,2021-04-24,0
Lassen,2021-05-01,0
Lassen,2021-05-08,0
Lassen,2021-05-15,0
Lassen,2021-05-22,0
Lassen,2021-05-29,0
Lassen,2021-06-05,0
Lassen,2021-06-12,0
Lassen,2021-06-19,0
Lassen,2021-06-26,0
Lassen,2021-07-03,0
Lassen,2021-07-10,0
Lassen,2021-07-17,0
Lassen,2021-07-24,0
Lassen,2021-07-31,0
Lassen,2021-08-07,0
Lassen,2021-08-14,0
Lassen,2021-08-21,0
Lassen,2021-08-28,0
Lassen,2021-09-04,0
Lassen,2021-09-11,0
Lassen,2021-09-18,0
Lassen,2021-09-25,0
Lassen,2021-10-02,0
Lassen,2021-10-09,0
Lassen,2021-10-16,0
Lassen,2021-10-23,0
Lassen,2021-10-30,0
Lassen,2021-11-06,0
Lassen,2021-11-13,0
Lassen,2021-11-20,0
Lassen,2021-11-27,0
Lassen,2021-12-04,0
Lassen,2021-12-11,0
Lassen,2021-12-18,0
Lassen,2021-12-25,0
Lassen,2022-01-01,0
Lassen,2022-01-08,0
Lassen,2022-01-15,0
Lassen,2022-01-22,0
Lassen,2022-01-29,0
Lassen,2022-02-05,0
Lassen,2022-02-12,0
Lassen,2022-02-19,0
Lassen,2022-02-26,0
Lassen,2022-03-05,0
Lassen,2022-03-12,0
Lassen,2022-03-19,0
Lassen,2022-03-26,0
Lassen,2022-04-02,0
Lassen,2022-04-09,0
Lassen,2022-04-16,0
Lassen,2022-04-23,0
Lassen,2022-04-30,0
Lassen,2022-05-07,0
Lassen,2022-05-14,0
Lassen,2022-05-21,0
Lassen,2022-05-28,0
Lassen,2022-06-04,4
Lassen,2022-06-11,4
Lassen,2022-06-18,4
Lassen,2022-06-25,0
Lassen,2022-07-02,0
Lassen,2022-07-09,0
Lassen,2022-07-16,0
Lassen,2022-07-23,0
Lassen,2022-07-30,0
Lassen,2022-08-06,0
Lassen,2022-08-13,0
Lassen,2022-08-20,0
Lassen,2022-08-27,0
Lassen,2022-09-03,0
Lassen,2022-09-10,0
Lassen,2022-09-17,0
Lassen,2022-09-24,0
Lassen,2022-10-01,0
Lassen,2022-10-08,0
Lassen,2022-10-15,0
Lassen,2022-10-22,0
Lassen,2022-10-29,0
Lassen,2022-11-05,0
Lassen,2022-11-12,0
Lassen,2022-11-19,0
Lassen,2022-11-26,5
Lassen,2022-12-03,0
Lassen,2022-12-10,0
Lassen,2022-12-17,0
Lassen,2022-12-24,0
Lassen,2022-12-31,0
Lassen,2023-01-07,0
Lassen,2023-01-14,0
Lassen,2023-01-21,0
Lassen,2023-01-28,0
Lassen,2023-02-04,0
Lassen,2023-02-11,0
Lassen,2023-02-18,0
Lassen,2023-02-25,0
Lassen,2023-03-04,0
Lassen,2023-03-11,0
Lassen,2023-03-18,0
Lassen,2023-03-25,0
Lassen,2023-04-01,0
Lassen,2023-04-08,0
Lassen,2023-04-15,0
Lassen,2023-04-22,0
Lassen,2023-04-29,0
Lassen,2023-05-06,0
Lassen,2023-05-13,0
Lassen,2023-05-20,0
Lassen,2023-05-27,0
Lassen,2023-06-03,0
Lassen,2023-06-10,0
Lassen,2023-06-17,0
Lassen,2023-06-24,0
Lassen,2023-07-01,0
Lassen,2023-07-08,0
Lassen,2023-07-15,0
Lassen,2023-07-22,0
Lassen,2023-07-29,0
Lassen,2023-08-05,0
Lassen,2023-08-12,0
Lassen,2023-08-19,0
Lassen,2023-08-26,0
Lassen,2023-09-02,0
Lassen,2023-09-09,0
Lassen,2023-09-16,0
Lassen,2023-09-23,0
Lassen,2023-09-30,0
Lassen,2023-10-07,0
Lassen,2023-10-14,0
Lassen,2023-10-21,0
Lassen,2023-10-28,0
Lassen,2023-11-04,0
Lassen,2023-11-11,0
Lassen,2023-11-18,0
Lassen,2023-11-25,0
Lassen,2023-12-02,0
Lassen,2023-12-09,0
Lassen,2023-12-16,0
Lassen,2023-12-23,0
Lassen,2023-12-30,0
Lassen,2024-01-06,4
Lassen,2024-01-13,7
Lassen,2024-01-20,0
Lassen,2024-01-27,0
Lassen,2024-02-03,0
Lassen,2024-02-10,0
Lassen,2024-02-17,0
Lassen,2024-02-24,0
Lassen,2024-03-02,0
Lassen,2024-03-09,0
Lassen,2024-03-16,0
Lassen,2024-03-23,0
Lassen,2024-03-30,0
Lassen,2024-04-06,0
Lassen,2024-04-13,0
Lassen,2024-04-20,0
Los Angeles,2020-03-07,0
Los Angeles,2020-03-14,0
Los Angeles,2020-03-21,0
Los Angeles,2020-03-28,0
Los Angeles,2020-04-04,0
Los Angeles,2020-04-11,0
Los Angeles,2020-04-18,0
Los Angeles,2020-04-25,0
Los Angeles,2020-05-02,0
Los Angeles,2020-05-09,0
Los Angeles,2020-05-16,0
Los Angeles,2020-05-23,0
Los Angeles,2020-05-30,0
Los Angeles,2020-06-06,0
Los Angeles,2020-06-13,0
Los Angeles,2020-06-20,0
Los Angeles,2020-06-27,0
Los Angeles,2020-07-04,0
Los Angeles,2020-07-11,0
Los Angeles,2020-07-18,0
Los Angeles,2020-07-25,0
Los Angeles,2020-08-01,0
Los Angeles,2020-08-08,0
Los Angeles,2020-08-15,0
Los Angeles,2020-08-22,0
Los Angeles,2020-08-29,0
Los Angeles,2020-09-05,0
Los Angeles,2020-09-12,0
Los Angeles,2020-09-19,0
Los Angeles,2020-09-26,0
Los Angeles,2020-10-03,0
Los Angeles,2020-10-10,0
Los Angeles,2020-10-17,0
Los Angeles,2020-10-24,16
Los Angeles,2020-10-31,8
Los Angeles,2020-11-07,30
Los Angeles,2020-11-14,26
Los Angeles,2020-11-21,62
Los Angeles,2020-11-28,34
Los Angeles,2020-12-05,31
Los Angeles,2020-12-12,22
Los Angeles,2020-12-19,40
Los Angeles,2020-12-26,32
Los Angeles,2021-01-02,50
Los Angeles,2021-01-09,4
Los Angeles,2021-01-16,0
Los Angeles,2021-01-23,0
Los Angeles,2021-01-30,0
Los Angeles,2021-02-06,0
Los Angeles,2021-02-13,0
Los Angeles,2021-02-20,0
Los Angeles,2021-02-27,0
Los Angeles,2021-03-06,0
Los Angeles,2021-03-13,0
Los Angeles,2021-03-20,0
Los Angeles,2021-03-27,0
Los Angeles,2021-04-03,0
Los Angeles,2021-04-10,0
Los Angeles,2021-04-17,0
Los Angeles,2021-04-24,4
Los Angeles,2021-05-01,5
Los Angeles,2021-05-08,0
Los Angeles,2021-05-15,0
Los Angeles,2021-05-22,0
Los Angeles,2021-05-29,0
Los Angeles,2021-06-05,0
Los Angeles,2021-06-12,0
Los Angeles,2021-06-19,0
Los Angeles,2021-06-26,0
Los Angeles,2021-07-03,0
Los Angeles,2021-07-10,0
Los Angeles,2021-07-17,0
Los Angeles,2021-07-24,0
Los Angeles,2021-07-31,0
Los Angeles,2021-08-07,0
Los Angeles,2021-08-14,0
Los Angeles,2021-08-21,0
Los Angeles,2021-08-28,0
Los Angeles,2021-09-04,0
Los Angeles,2021-09-11,0
Los Angeles,2021-09-18,0
Los Angeles,2021-09-25,0
Los Angeles,2021-10-02,0
Los Angeles,2021-10-09,0
Los Angeles,2021-10-16,0
Los Angeles,2021-10-23,0
Los Angeles,2021-10-30,0
Los Angeles,2021-11-06,0
Los Angeles,2021-11-13,0
Los Angeles,2021-11-20,0
Los Angeles,2021-11-27,0
Los Angeles,2021-12-04,5
Los Angeles,2021-12-11,0
Los Angeles,2021-12-18,0
Los Angeles,2021-12-25,10
Los Angeles,2022-01-01,0
Los Angeles,2022-01-08,5
Los Angeles,2022-01-15,0
Los Angeles,2022-01-22,0
Los Angeles,2022-01-29,0
Los Angeles,2022-02-05,0
Los Angeles,2022-02-12,0
Los Angeles,2022-02-19,4
Los Angeles,2022-02-26,0
Los Angeles,2022-03-05,6
Los Angeles,2022-03-12,4
Los Angeles,2022-03-19,5
Los Angeles,2022-03-26,4
Los Angeles,2022-04-02,17
Los Angeles,2022-04-09,7
Los Angeles,2022-04-16,23
Los Angeles,2022-04-23,40
Los Angeles,2022-04-30,34
Los Angeles,2022-05-07,36
Los Angeles,2022-05-14,43
Los Angeles,2022-05-21,31
Los Angeles,2022-05-28,43
Los Angeles,2022-06-04,27
Los Angeles,2022-06-11,20
Los Angeles,2022-06-18,20
Los Angeles,2022-06-25,10
Los Angeles,2022-07-02,6
Los Angeles,2022-07-09,15
Los Angeles,2022-07-16,7
Los Angeles,2022-07-23,0
Los Angeles,2022-07-30,5
Los Angeles,2022-08-06,5
Los Angeles,2022-08-13,0
Los Angeles,2022-08-20,0
Los Angeles,2022-08-27,4
Los Angeles,2022-09-03,0
Los Angeles,2022-09-10,0
Los Angeles,2022-09-17,0
Los Angeles,2022-09-24,10
Los Angeles,2022-10-01,9
Los Angeles,2022-10-08,5
Los Angeles,2022-10-15,11
Los Angeles,2022-10-22,32
Los Angeles,2022-10-29,63
Los Angeles,2022-11-05,187
Los Angeles,2022-11-12,354
Los Angeles,2022-11-19,576
Los Angeles,2022-11-26,534
Los Angeles,2022-12-03,348
Los Angeles,2022-12-10,178
Los Angeles,2022-12-17,218
Los Angeles,2022-12-24,179
Los Angeles,2022-12-31,103
Los Angeles,2023-01-07,38
Los Angeles,2023-01-14,16
Los Angeles,2023-01-21,7
Los Angeles,2023-01-28,13
Los Angeles,2023-02-04,6
Los Angeles,2023-02-11,0
Los Angeles,2023-02-18,5
Los Angeles,2023-02-25,5
Los Angeles,2023-03-04,0
Los Angeles,2023-03-11,6
Los Angeles,2023-03-18,0
Los Angeles,2023-03-25,0
Los Angeles,2023-04-01,0
Los Angeles,2023-04-08,0
Los Angeles,2023-04-15,0
Los Angeles,2023-04-22,0
Los Angeles,2023-04-29,0
Los Angeles,2023-05-06,0
Los Angeles,2023-05-13,0
Los Angeles,2023-05-20,0
Los Angeles,2023-05-27,0
Los Angeles,2023-06-03,0
Los Angeles,2023-06-10,0
Los Angeles,2023-06-17,0
Los Angeles,2023-06-24,0
Los Angeles,2023-07-01,0
Los Angeles,2023-07-08,0
Los Angeles,2023-07-15,0
Los Angeles,2023-07-22,0
Los Angeles,2023-07-29,0
Los Angeles,2023-08-05,0
Los Angeles,2023-08-12,0
Los Angeles,2023-08-19,0
Los Angeles,2023-08-26,0
Los Angeles,2023-09-02,0
Los Angeles,2023-09-09,0
Los Angeles,2023-09-16,0
Los Angeles,2023-09-23,0
Los Angeles,2023-09-30,0
Los Angeles,2023-10-07,0
Los Angeles,2023-10-14,0
Los Angeles,2023-10-21,0
Los Angeles,2023-10-28,5
Los Angeles,2023-11-04,19
Los Angeles,2023-11-11,42
Los Angeles,2023-11-18,79
Los Angeles,2023-11-25,117
Los Angeles,2023-12-02,184
Los Angeles,2023-12-09,224
Los Angeles,2023-12-16,410
Los Angeles,2023-12-23,414
Los Angeles,2023-12-30,263
Los Angeles,2024-01-06,221
Los Angeles,2024-01-13,259
Los Angeles,2024-01-20,137
Los Angeles,2024-01-27,82
Los Angeles,2024-02-03,38
Los Angeles,2024-02-10,30
Los Angeles,2024-02-17,35
Los Angeles,2024-02-24,13
Los Angeles,2024-03-02,14
Los Angeles,2024-03-09,13
Los Angeles,2024-03-16,8
Los Angeles,2024-03-23,6
Los Angeles,2024-03-30,4
Los Angeles,2024-04-06,0
Los Angeles,2024-04-13,4
Los Angeles,2024-04-20,4
Madera,2020-03-28,0
Madera,2020-04-04,0
Madera,2020-04-11,0
Madera,2020-04-18,0
Madera,2020-04-25,0
Madera,2020-05-02,0
Madera,2020-05-09,0
Madera,2020-05-16,0
Madera,2020-05-23,0
Madera,2020-05-30,0
Madera,2020-06-06,0
Madera,2020-06-13,0
Madera,2020-06-20,0
Madera,2020-06-27,0
Madera,2020-07-04,0
Madera,2020-07-11,0
Madera,2020-07-18,0
Madera,2020-07-25,0
Madera,2020-08-01,0
Madera,2020-08-08,0
Madera,2020-08-15,0
Madera,2020-08-22,0
Madera,2020-08-29,0
Madera,2020-09-05,0
Madera,2020-09-12,0
Madera,2020-09-19,0
Madera,2020-09-26,0
Madera,2020-10-03,0
Madera,2020-10-10,0
Madera,2020-10-17,0
Madera,2020-10-24,0
Madera,2020-10-31,0
Madera,2020-11-07,0
Madera,2020-11-14,0
Madera,2020-11-21,0
Madera,2020-11-28,0
Madera,2020-12-05,0
Madera,2020-12-12,0
Madera,2020-12-19,0
Madera,2020-12-26,0
Madera,2021-01-02,0
Madera,2021-01-09,0
Madera,2021-01-16,0
Madera,2021-01-23,0
Madera,2021-01-30,0
Madera,2021-02-06,0
Madera,2021-02-13,0
Madera,2021-02-20,0
Madera,2021-02-27,0
Madera,2021-03-06,0
Madera,2021-03-13,0
Madera,2021-03-20,0
Madera,2021-03-27,0
Madera,2021-04-03,0
Madera,2021-04-10,0
Madera,2021-04-17,0
Madera,2021-04-24,0
Madera,2021-05-01,0
Madera,2021-05-08,0
Madera,2021-05-15,0
Madera,2021-05-22,0
Madera,2021-05-29,0
Madera,2021-06-05,0
Madera,2021-06-12,0
Madera,2021-06-19,0
Madera,2021-06-26,0
Madera,2021-07-03,0
Madera,2021-07-10,0
Madera,2021-07-17,0
Madera,2021-07-24,0
Madera,2021-07-31,0
Madera,2021-08-07,0
Madera,2021-08-14,0
Madera,2021-08-21,0
Madera,2021-08-28,0
Madera,2021-09-04,0
Madera,2021-09-11,0
Madera,2021-09-18,0
Madera,2021-09-25,0
Madera,2021-10-02,0
Madera,2021-10-09,0
Madera,2021-10-16,0
Madera,2021-10-23,0
Madera,2021-10-30,0
Madera,2021-11-06,0
Madera,2021-11-13,0
Madera,2021-11-20,0
Madera,2021-11-27,0
Madera,2021-12-04,0
Madera,2021-12-11,0
Madera,2021-12-18,0
Madera,2021-12-25,0
Madera,2022-01-01,0
Madera,2022-01-08,0
Madera,2022-01-15,0
Madera,2022-01-22,0
Madera,2022-01-29,0
Madera,2022-02-05,0
Madera,2022-02-12,0
Madera,2022-02-19,0
Madera,2022-02-26,0
Madera,2022-03-05,0
Madera,2022-03-12,0
Madera,2022-03-19,0
Madera,2022-03-26,0
Madera,2022-04-02,0
Madera,2022-04-09,0
Madera,2022-04-16,0
Madera,2022-04-23,0
Madera,2022-04-30,0
Madera,2022-05-07,0
Madera,2022-05-14,0
Madera,2022-05-21,0
Madera,2022-05-28,0
Madera,2022-06-04,6
Madera,2022-06-11,0
Madera,2022-06-18,0
Madera,2022-06-25,0
Madera,2022-07-02,0
Madera,2022-07-09,0
Madera,2022-07-16,0
Madera,2022-07-23,0
Madera,2022-07-30,0
Madera,2022-08-06,0
Madera,2022-08-13,0
Madera,2022-08-20,0
Madera,2022-08-27,0
Madera,2022-09-03,0
Madera,2022-09-10,0
Madera,2022-09-17,0
Madera,2022-09-24,0
Madera,2022-10-01,0
Madera,2022-10-08,0
Madera,2022-10-15,0
Madera,2022-10-22,0
Madera,2022-10-29,0
Madera,2022-11-05,0
Madera,2022-11-12,0
Madera,2022-11-19,0
Madera,2022-11-26,0
Madera,2022-12-03,0
Madera,2022-12-10,0
Marin,2020-03-28,0
Marin,2020-04-04,0
Marin,2020-04-11,0
Marin,2020-04-18,0
Marin,2020-04-25,0
Marin,2020-05-02,0
Marin,2020-05-09,0
Marin,2020-05-16,0
Marin,2020-05-23,0
Marin,2020-05-30,0
Marin,2020-06-06,0
Marin,2020-06-13,0
Marin,2020-06-20,0
Marin,2020-06-27,0
Marin,2020-07-04,0
Marin,2020-07-11,0
Marin,2020-07-18,0
Marin,2020-07-25,0
Marin,2020-08-01,0
Marin,2020-08-08,0
Marin,2020-08-15,0
Marin,2020-08-22,0
Marin,2020-08-29,0
Marin,2020-09-05,0
Marin,2020-09-12,0
Marin,2020-09-19,0
Marin,2020-09-26,0
Marin,2020-10-03,0
Marin,2020-10-10,0
Marin,2020-10-17,0
Marin,2020-10-24,0
Marin,2020-10-31,0
Marin,2020-11-07,0
Marin,2020-11-14,0
Marin,2020-11-21,0
Marin,2020-11-28,0
Marin,2020-12-05,0
Marin,2020-12-12,0
Marin,2020-12-19,0
Marin,2020-12-26,0
Marin,2021-01-02,0
Marin,2021-01-09,0
Marin,2021-01-16,0
Marin,2021-01-23,0
Marin,2021-01-30,0
Marin,2021-02-06,0
Marin,2021-02-13,0
Marin,2021-02-20,0
Marin,2021-02-27,0
Marin,2021-03-06,0
Marin,2021-03-13,0
Marin,2021-03-20,0
Marin,2021-03-27,0
Marin,2021-04-03,0
Marin,2021-04-10,0
Marin,2021-04-17,0
Marin,2021-04-24,0
Marin,2021-05-01,0
Marin,2021-05-08,0
Marin,2021-05-15,0
Marin,2021-05-22,0
Marin,2021-05-29,0
Marin,2021-06-05,0
Marin,2021-06-12,0
Marin,2021-06-19,0
Marin,2021-06-26,0
Marin,2021-07-03,0
Marin,2021-07-10,0
Marin,2021-07-17,0
Marin,2021-07-24,0
Marin,2021-07-31,0
Marin,2021-08-07,0
Marin,2021-08-14,0
Marin,2021-08-21,0
Marin,2021-08-28,0
Marin,2021-09-04,0
Marin,2021-09-11,0
Marin,2021-09-18,0
Marin,2021-09-25,0
Marin,2021-10-02,0
Marin,2021-10-09,0
Marin,2021-10-16,0
Marin,2021-10-23,0
Marin,2021-10-30,0
Marin,2021-11-06,0
Marin,2021-11-13,0
Marin,2021-11-20,0
Marin,2021-11-27,0
Marin,2021-12-04,0
Marin,2021-12-11,0
Marin,2021-12-18,0
Marin,2021-12-25,0
Marin,2022-01-01,0
Marin,2022-01-08,4
Marin,2022-01-15,0
Marin,2022-01-22,0
Marin,2022-01-29,0
Marin,2022-02-05,0
Marin,2022-02-12,0
Marin,2022-02-19,0
Marin,2022-02-26,0
Marin,2022-03-05,0
Marin,2022-03-12,0
Marin,2022-03-19,0
Marin,2022-03-26,0
Marin,2022-04-02,0
Marin,2022-04-09,0
Marin,2022-04-16,0
Marin,2022-04-23,0
Marin,2022-04-30,0
Marin,2022-05-07,0
Marin,2022-05-14,6
Marin,2022-05-21,0
Marin,2022-05-28,0
Marin,2022-06-04,0
Marin,2022-06-11,0
Marin,2022-06-18,0
Marin,2022-06-25,0
Marin,2022-07-02,0
Marin,2022-07-09,0
Marin,2022-07-16,0
Marin,2022-07-23,0
Marin,2022-07-30,0
Marin,2022-08-06,0
Marin,2022-08-13,0
Marin,2022-08-20,0
Marin,2022-08-27,0
Marin,2022-09-03,0
Marin,2022-09-10,0
Marin,2022-09-17,0
Marin,2022-09-24,0
Marin,2022-10-01,0
Marin,2022-10-08,0
Marin,2022-10-15,0
Marin,2022-10-22,0
Marin,2022-10-29,0
Marin,2022-11-05,0
Marin,2022-11-12,0
Marin,2022-11-19,16
Marin,2022-11-26,9
Marin,2022-12-03,7
Marin,2022-12-10,13
Marin,2022-12-17,11
Marin,2022-12-24,11
Marin,2022-12-31,0
Marin,2023-01-07,0
Marin,2023-01-14,0
Marin,2023-01-21,0
Marin,2023-01-28,0
Marin,2023-02-04,0
Marin,2023-02-11,0
Marin,2023-02-18,0
Marin,2023-02-25,0
Marin,2023-03-04,0
Marin,2023-03-11,0
Marin,2023-03-18,0
Marin,2023-03-25,0
Marin,2023-04-01,0
Marin,2023-04-08,0
Marin,2023-04-15,0
Marin,2023-04-22,0
Marin,2023-04-29,0
Marin,2023-05-06,0
Marin,2023-05-13,0
Marin,2023-05-20,0
Marin,2023-05-27,0
Marin,2023-06-03,0
Marin,2023-06-10,0
Marin,2023-06-17,0
Marin,2023-06-24,0
Marin,2023-07-01,0
Marin,2023-07-08,0
Marin,2023-07-15,0
Marin,2023-07-22,0
Marin,2023-07-29,0
Marin,2023-08-05,0
Marin,2023-08-12,0
Marin,2023-08-19,0
Marin,2023-08-26,0
Marin,2023-09-02,0
Marin,2023-09-09,0
Marin,2023-09-16,0
Marin,2023-09-23,0
Marin,2023-09-30,0
Marin,2023-10-07,0
Marin,2023-10-14,0
Marin,2023-10-21,0
Marin,2023-10-28,0
Marin,2023-11-04,0
Marin,2023-11-11,0
Marin,2023-11-18,0
Marin,2023-11-25,0
Marin,2023-12-02,0
Marin,2023-12-09,0
Marin,2023-12-16,4
Marin,2023-12-23,0
Marin,2023-12-30,6
Marin,2024-01-06,0
Marin,2024-01-13,4
Marin,2024-01-20,4
Marin,2024-01-27,0
Marin,2024-02-03,0
Marin,2024-02-10,0
Marin,2024-02-17,0
Marin,2024-02-24,0
Marin,2024-03-02,0
Marin,2024-03-09,0
Marin,2024-03-16,0
Marin,2024-03-23,0
Marin,2024-03-30,0
Marin,2024-04-06,0
Marin,2024-04-13,0
Marin,2024-04-20,0
Mariposa,2020-03-28,0
Mariposa,2020-04-11,0
Mariposa,2020-04-18,0
Mariposa,2020-04-25,0
Mariposa,2020-05-02,0
Mariposa,2020-05-09,0
Mariposa,2020-05-16,0
Mariposa,2020-05-23,0
Mariposa,2020-05-30,0
Mariposa,2020-06-06,0
Mariposa,2020-06-13,0
Mariposa,2020-06-20,0
Mariposa,2020-06-27,0
Mariposa,2020-07-04,0
Mariposa,2020-07-11,0
Mariposa,2020-07-18,0
Mariposa,2020-07-25,0
Mariposa,2020-08-01,0
Mariposa,2020-08-08,0
Mariposa,2020-08-15,0
Mariposa,2020-08-22,0
Mariposa,2020-08-29,0
Mariposa,2020-09-05,0
Mariposa,2020-09-12,0
Mariposa,2020-09-19,0
Mariposa,2020-09-26,0
Mariposa,2020-10-03,0
Mariposa,2020-10-10,0
Mariposa,2020-10-17,0
Mariposa,2020-10-24,0
Mariposa,2020-10-31,0
Mariposa,2020-11-07,0
Mariposa,2020-11-14,0
Mariposa,2020-11-21,0
Mariposa,2020-11-28,0
Mariposa,2020-12-05,0
Mariposa,2020-12-12,0
Mariposa,2020-12-19,0
Mariposa,2020-12-26,0
Mariposa,2021-01-02,0
Mariposa,2021-01-09,0
Mariposa,2021-01-16,0
Mariposa,2021-01-23,0
Mariposa,2021-01-30,0
Mariposa,2021-02-06,0
Mariposa,2021-02-13,0
Mariposa,2021-02-20,0
Mariposa,2021-02-27,0
Mariposa,2021-03-06,0
Mariposa,2021-03-13,0
Mariposa,2021-03-20,0
Mariposa,2021-03-27,0
Mariposa,2021-04-03,0
Mariposa,2021-04-10,0
Mariposa,2021-04-17,0
Mariposa,2021-04-24,0
Mariposa,2021-05-01,0
Mariposa,2021-05-08,0
Mariposa,2021-05-15,0
Mariposa,2021-05-22,0
Mariposa,2021-05-29,0
Mariposa,2021-06-05,0
Mariposa,2021-06-12,0
Mariposa,2021-06-19,0
Mariposa,2021-06-26,0
Mariposa,2021-07-03,0
Mariposa,2021-07-10,0
Mariposa,2021-07-17,0
