,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
109,us,pct_ed_visits_covid,202444,202551,59,0.55,,,nation,nssp
110,us,pct_ed_visits_covid,202445,202551,58,0.52,,,nation,nssp
111,us,pct_ed_visits_covid,202446,202551,57,0.49,,,nation,nssp
112,us,pct_ed_visits_covid,202447,202551,56,0.51,,,nation,nssp
113,us,pct_ed_visits_covid,202448,202551,55,0.59,,,nation,nssp
114,us,pct_ed_visits_covid,202449,202551,54,0.67,,,nation,nssp
115,us,pct_ed_visits_covid,202450,202551,53,0.75,,,nation,nssp
116,us,pct_ed_visits_covid,202451,202551,52,0.94,,,nation,nssp
117,us,pct_ed_visits_covid,202452,202551,51,1.29,,,nation,nssp
118,us,pct_ed_visits_covid,202501,202551,50,1.36,,,nation,nssp
119,us,pct_ed_visits_covid,202502,202551,49,1.13,,,nation,nssp
120,us,pct_ed_visits_covid,202503,202551,48,0.98,,,nation,nssp
121,us,pct_ed_visits_covid,202504,202551,47,1.01,,,nation,nssp
122,us,pct_ed_visits_covid,202505,202551,46,1.01,,,nation,nssp
123,us,pct_ed_visits_covid,202506,202551,45,1.02,,,nation,nssp
124,us,pct_ed_visits_covid,202507,202551,44,0.95,,,nation,nssp
125,us,pct_ed_visits_covid,202508,202551,43,0.87,,,nation,nssp
126,us,pct_ed_visits_covid,202509,202551,42,0.8,,,nation,nssp
127,us,pct_ed_visits_covid,202510,202551,41,0.8,,,nation,nssp
128,us,pct_ed_visits_covid,202511,202551,40,0.76,,,nation,nssp
129,us,pct_ed_visits_covid,202512,202551,39,0.69,,,nation,nssp
130,us,pct_ed_visits_covid,202513,202551,38,0.65,,,nation,nssp
131,us,pct_ed_visits_covid,202514,202551,37,0.58,,,nation,nssp
132,us,pct_ed_visits_covid,202515,202551,36,0.5,,,nation,nssp
133,us,pct_ed_visits_covid,202516,202551,35,0.48,,,nation,nssp
134,us,pct_ed_visits_covid,202517,202551,34,0.45,,,nation,nssp
135,us,pct_ed_visits_covid,202518,202551,33,0.38,,,nation,nssp
136,us,pct_ed_visits_covid,202519,202551,32,0.35,,,nation,nssp
137,us,pct_ed_visits_covid,202520,202551,31,0.34,,,nation,nssp
138,us,pct_ed_visits_covid,202521,202551,30,0.33,,,nation,nssp
139,us,pct_ed_visits_covid,202522,202551,29,0.36,,,nation,nssp
140,us,pct_ed_visits_covid,202523,202551,28,0.36,,,nation,nssp
141,us,pct_ed_visits_covid,202524,202551,27,0.35,,,nation,nssp
142,us,pct_ed_visits_covid,202525,202551,26,0.38,,,nation,nssp
143,us,pct_ed_visits_covid,202526,202551,25,0.42,,,nation,nssp
144,us,pct_ed_visits_covid,202527,202551,24,0.46,,,nation,nssp
145,us,pct_ed_visits_covid,202528,202551,23,0.53,,,nation,nssp
146,us,pct_ed_visits_covid,202529,202551,22,0.61,,,nation,nssp
147,us,pct_ed_visits_covid,202530,202551,21,0.73,,,nation,nssp
148,us,pct_ed_visits_covid,202531,202551,20,0.9,,,nation,nssp
149,us,pct_ed_visits_covid,202532,202551,19,1.06,,,nation,nssp
150,us,pct_ed_visits_covid,202533,202551,18,1.27,,,nation,nssp
151,us,pct_ed_visits_covid,202534,202551,17,1.53,,,nation,nssp
152,us,pct_ed_visits_covid,202535,202551,16,1.65,,,nation,nssp
153,us,pct_ed_visits_covid,202536,202551,15,1.56,,,nation,nssp
154,us,pct_ed_visits_covid,202537,202551,14,1.27,,,nation,nssp
155,us,pct_ed_visits_covid,202538,202551,13,1.02,,,nation,nssp
156,us,pct_ed_visits_covid,202539,202551,12,0.77,,,nation,nssp
157,us,pct_ed_visits_covid,202540,202551,11,0.57,,,nation,nssp
158,us,pct_ed_visits_covid,202541,202551,10,0.45,,,nation,nssp
159,us,pct_ed_visits_covid,202542,202551,9,0.37,,,nation,nssp
160,us,pct_ed_visits_covid,202543,202551,8,0.32,,,nation,nssp
161,us,pct_ed_visits_covid,202544,202551,7,0.31,,,nation,nssp
162,us,pct_ed_visits_covid,202545,202551,6,0.32,,,nation,nssp
163,us,pct_ed_visits_covid,202546,202551,5,0.34,,,nation,nssp
164,us,pct_ed_visits_covid,202547,202551,4,0.35,,,nation,nssp
165,us,pct_ed_visits_covid,202548,202551,3,0.39,,,nation,nssp
166,us,pct_ed_visits_covid,202549,202551,2,0.44,,,nation,nssp
167,us,pct_ed_visits_covid,202550,202551,1,0.47,,,nation,nssp
